order_id,order_date,customer_name,city,state,product,category,quantity,price,discount,total_amount,payment_method,sales_person
ORD-0006475,2024-09-13,Jade Long,West Alejandra,Oklahoma,Tablet,Electronics,5,4734.12,0.04,23661.13,Credit Card,Darrell Armstrong
ORD-0006476,2024-10-08,David Graves,Lake Richardport,Illinois,Coffee Table,Furniture,6,28573.89,11.05,152498.85,Debit Card,Rachel Allen DDS
ORD-0006477,2024-08-22,Shawn Price,New Chelseaside,Rhode Island,Sweater,Clothing,4,34031.72,13.68,117504.72,Cash,Marie Jackson
ORD-0006478,2025-09-03,Erica Morrison,South Victoriafurt,Montana,Jacket,Clothing,2,48395.62,27.83,69854.24,Mobile Pay,Steven Miller
ORD-0006479,2024-02-15,Gabriella Garcia,Hortonmouth,New Jersey,Coffee Table,Furniture,10,8738.51,10.41,78288.31,Debit Card,Jesse Grimes
ORD-0006480,2025-06-24,Anthony Arnold MD,West Barbaraton,Iowa,Wireless Earbuds,Electronics,8,12896.87,8.97,93920.17,Credit Card,Steven Miller
ORD-0006481,2024-07-07,Tammy Miller,Robertside,Utah,Olive Oil,Grocery,1,41718.76,29.64,29353.32,Cash,Heather Smith
ORD-0006482,2025-09-11,Danielle Cortez,North Michaelhaven,Alabama,Smart TV,Electronics,5,22802.91,8.2,104665.36,Cash,Sherry Stephens
ORD-0006483,2025-04-24,David Moore,Isabellahaven,Idaho,Bed Frame,Furniture,8,18464.39,23.88,112440.75,Net Banking,Sherry Stephens
ORD-0006484,2025-10-11,Mary Barton,South Charles,West Virginia,Olive Oil,Grocery,6,2186.19,24.05,9962.47,Credit Card,Sean Cervantes
ORD-0006485,2025-03-24,Andrea Wilson,Williamsville,New York,Canned Beans,Grocery,8,40924.46,25.56,243713.34,Debit Card,Bryan Williams
ORD-0006486,2024-05-23,Kenneth Brown,Angelaland,Colorado,Bluetooth Speaker,Electronics,6,16851.28,10.32,90673.37,Net Banking,Shawn Cunningham
ORD-0006487,2024-12-11,Kathleen Rose,Lindseyside,Michigan,Football,Sports,2,15471.0,16.04,25978.9,Cash,Katie Cervantes
ORD-0006488,2024-07-09,Mary Howell,Kyleville,North Carolina,Football,Sports,2,19200.33,5.89,36138.86,Net Banking,Bryan Williams
ORD-0006489,2024-07-14,Mark Turner,North Emily,South Dakota,Smart TV,Electronics,6,30064.33,16.84,150008.98,Net Banking,Sherry Stephens
ORD-0006490,2024-12-09,Justin Howell,Robertton,Illinois,Smart TV,Electronics,2,41244.51,6.92,76780.78,Mobile Pay,Bryan Williams
ORD-0006491,2025-11-02,Nathaniel Lopez,North Edwardburgh,Virginia,Bed Frame,Furniture,5,44415.8,15.55,187545.72,Debit Card,Sean Cervantes
ORD-0006492,2025-02-20,Rebecca White,South Amandahaven,Illinois,Yoga Mat,Sports,2,41453.31,11.06,73737.15,Credit Card,Katie Cervantes
ORD-0006493,2025-04-25,Herbert Dominguez,East Bradley,Florida,Sneakers,Clothing,7,29571.83,17.83,170094.21,Cash,Jesse Grimes
ORD-0006494,2025-08-31,William Lawson,East Kristen,New Mexico,Camera,Electronics,4,47692.87,0.41,189989.32,Cash,Angelica Garcia
ORD-0006495,2024-03-24,Sarah Fletcher,Horneview,Colorado,T-Shirt,Clothing,10,11103.26,13.88,95621.28,Mobile Pay,Angelica Garcia
ORD-0006496,2024-06-30,Madeline Ortega,New Jessicastad,Nebraska,Tablet,Electronics,8,36604.9,3.8,281711.31,Cash,Angelica Garcia
ORD-0006497,2024-11-15,Jack Charles,Wendyburgh,Alabama,Football,Sports,1,16695.92,20.09,13341.71,Cash,Sherry Stephens
ORD-0006498,2025-10-23,Erica Walsh,North Tyler,South Dakota,Laptop,Electronics,5,28775.91,14.26,123362.33,Debit Card,Rachel Allen DDS
ORD-0006499,2025-03-10,Kevin Edwards,Bakermouth,Virginia,Sweater,Clothing,2,2860.88,24.25,4334.23,Credit Card,Bryan Williams
ORD-0006500,2024-01-19,Ashley Garner,Port Brianton,Alaska,Olive Oil,Grocery,8,44222.4,10.71,315889.45,Mobile Pay,Sean Cervantes
ORD-0006501,2025-12-27,Jaime Clark,Lake Scottmouth,California,Laptop,Electronics,9,34140.21,20.7,243658.68,Mobile Pay,Shawn Cunningham
ORD-0006502,2024-05-22,Terri James,Bryanton,Kansas,Coffee Table,Furniture,8,44706.54,16.37,299104.64,Net Banking,Jesse Grimes
ORD-0006503,2025-09-10,Anthony Brooks,Wangchester,Louisiana,Sneakers,Clothing,9,8138.08,13.18,63589.33,Net Banking,Bryan Williams
ORD-0006504,2024-01-24,Dr. Steven Pearson,Jamieville,Washington,Tablet,Electronics,4,32059.36,26.37,94421.23,Credit Card,Bryan Williams
ORD-0006505,2025-02-12,Jeanette Kim,North Patrickport,Texas,Fitness Tracker,Sports,9,13327.83,24.86,90130.78,Mobile Pay,Jesse Grimes
ORD-0006506,2025-07-07,Robert Henderson,West Donna,Oklahoma,Football,Sports,10,2512.37,6.46,23500.71,Net Banking,Darrell Armstrong
ORD-0006507,2025-07-15,David Chavez,Wangport,Massachusetts,Coffee Table,Furniture,8,23832.87,20.01,152511.3,Mobile Pay,Shawn Cunningham
ORD-0006508,2025-04-08,Raymond Myers,Port Janet,North Dakota,Smartphone,Electronics,5,37305.53,24.28,141238.74,Credit Card,Shawn Cunningham
ORD-0006509,2025-06-21,Jennifer Kennedy,South Kevinview,Indiana,Jeans,Clothing,9,13384.03,1.65,118468.74,Debit Card,Marie Jackson
ORD-0006510,2025-12-02,Jason Lynch,Garcialand,Washington,Gaming Console,Electronics,3,35284.33,22.13,82427.72,Credit Card,Shawn Cunningham
ORD-0006511,2024-01-27,Latasha Hansen,North Danielton,Hawaii,Tablet,Electronics,4,12328.15,25.39,36792.13,Net Banking,Marie Jackson
ORD-0006512,2024-12-09,Michelle Howard,New Margaret,Nevada,Dress,Clothing,3,26409.76,19.33,63914.26,Cash,Heather Smith
ORD-0006513,2024-05-05,Katherine Lopez,New Victoriastad,West Virginia,Sofa,Furniture,3,5394.14,22.88,12479.88,Credit Card,Steven Miller
ORD-0006514,2024-01-04,John Fisher,West John,Ohio,Tablet,Electronics,9,28597.39,8.62,235190.65,Debit Card,Darrell Armstrong
ORD-0006515,2024-03-01,Joseph Parker,East Bruce,Tennessee,Sweater,Clothing,9,37215.89,28.01,241125.47,Credit Card,Shawn Cunningham
ORD-0006516,2025-12-01,Adrian Hutchinson,Connorchester,West Virginia,Smart TV,Electronics,4,7842.22,15.04,26651.0,Debit Card,Steven Miller
ORD-0006517,2024-12-14,Bruce Gilbert,West Cassandrachester,Connecticut,Jeans,Clothing,9,7565.95,5.5,64348.4,Cash,Steven Miller
ORD-0006518,2025-03-26,Jennifer Salas,Ellisland,Illinois,Coffee Table,Furniture,1,49588.98,4.99,47114.49,Mobile Pay,Rachel Allen DDS
ORD-0006519,2025-06-23,Brandon Cole,New Richard,Wisconsin,T-Shirt,Clothing,9,24993.96,4.66,214463.17,Credit Card,Heather Smith
ORD-0006520,2024-06-05,Robert Miller,Lake Amanda,Alabama,Organic Milk,Grocery,3,33806.87,16.13,85061.47,Debit Card,Rachel Allen DDS
ORD-0006521,2025-05-21,Amanda Evans,Salinasshire,Minnesota,Jeans,Clothing,4,9739.01,18.81,31628.41,Mobile Pay,Shawn Cunningham
ORD-0006522,2024-01-27,Jay Cobb,Anthonyside,Connecticut,Sneakers,Clothing,6,14290.67,2.69,83437.51,Debit Card,Marie Jackson
ORD-0006523,2025-03-29,Patricia Castro,North Sonya,New Mexico,Dining Table,Furniture,1,43789.94,8.98,39857.6,Debit Card,Heather Smith
ORD-0006524,2025-01-04,Mary Le,Parkertown,Ohio,Tennis Racket,Sports,1,34850.78,26.46,25629.26,Cash,Heather Smith
ORD-0006525,2025-06-08,Peter Mckinney,Port John,Wisconsin,Tennis Racket,Sports,6,9726.3,1.57,57441.58,Debit Card,Jesse Grimes
ORD-0006526,2024-08-12,Lindsay Alexander,North Laurastad,Iowa,T-Shirt,Clothing,6,567.05,10.61,3041.32,Cash,Steven Miller
ORD-0006527,2024-02-26,Paul Campbell,Hicksborough,Maryland,Tennis Racket,Sports,10,8703.98,27.41,63182.19,Debit Card,Jesse Grimes
ORD-0006528,2024-10-05,Jonathan House,North Colinshire,Iowa,Sneakers,Clothing,2,42310.34,13.2,73450.75,Cash,Jesse Grimes
ORD-0006529,2025-10-17,Michael Cummings,Lake John,Nebraska,Fitness Tracker,Sports,4,42375.53,5.09,160874.46,Credit Card,Sherry Stephens
ORD-0006530,2024-01-22,Dr. Daniel Simpson,New Jacob,Kansas,Snack Pack,Grocery,1,30107.39,7.82,27752.99,Cash,Angelica Garcia
ORD-0006531,2024-05-21,Lindsey Fernandez,North Ryan,Vermont,Olive Oil,Grocery,6,34201.83,12.0,180585.66,Mobile Pay,Shawn Cunningham
ORD-0006532,2025-08-25,Joel Clarke,East Eric,Louisiana,Gaming Console,Electronics,4,13983.42,14.95,47571.59,Credit Card,Sherry Stephens
ORD-0006533,2025-01-25,Paula Hardy,Sullivanfurt,Montana,Bed Frame,Furniture,7,16905.79,5.33,112032.98,Mobile Pay,Shawn Cunningham
ORD-0006534,2025-04-18,Dylan Spence,North Tinaburgh,Nevada,Bed Frame,Furniture,7,43126.98,12.69,263579.16,Mobile Pay,Heather Smith
ORD-0006535,2024-08-11,John Yang,Leeberg,North Carolina,Wireless Earbuds,Electronics,2,17483.4,28.74,24917.34,Credit Card,Angelica Garcia
ORD-0006536,2025-09-08,Logan Herman,Port Jamiemouth,Mississippi,Sofa,Furniture,10,29802.7,23.26,228705.92,Debit Card,Rachel Allen DDS
ORD-0006537,2024-10-28,Linda Richardson,Port Benjamin,Oklahoma,Dining Table,Furniture,5,26067.55,1.04,128982.24,Debit Card,Bryan Williams
ORD-0006538,2025-06-28,Rebecca Davis,Lake Christopher,Alaska,Yoga Mat,Sports,3,957.92,18.12,2353.03,Mobile Pay,Katie Cervantes
ORD-0006539,2025-11-11,Michael Cummings,Jonathanburgh,Wisconsin,Sweater,Clothing,1,32118.13,4.27,30746.69,Cash,Bryan Williams
ORD-0006540,2024-11-25,Samantha Turner,Aprilview,Idaho,Bed Frame,Furniture,9,24217.76,8.16,200174.32,Net Banking,Shawn Cunningham
ORD-0006541,2025-05-08,Micheal Hernandez,Kellyfurt,North Dakota,Office Chair,Furniture,8,6316.98,15.63,42637.09,Cash,Shawn Cunningham
ORD-0006542,2024-04-15,Alexa Moore,West Richardtown,Maryland,Fitness Tracker,Sports,3,29169.14,15.14,74258.8,Net Banking,Rachel Allen DDS
ORD-0006543,2024-01-10,Shawn Nguyen,Christopherbury,Texas,Cereal Box,Grocery,9,37529.12,7.08,313848.52,Net Banking,Sherry Stephens
ORD-0006544,2024-09-04,Christopher Bryant,Lambertbury,Florida,Laptop,Electronics,5,16622.79,7.62,76780.67,Cash,Steven Miller
ORD-0006545,2025-11-05,Thomas Cruz,Jensenbury,North Dakota,Tennis Racket,Sports,5,42481.17,29.05,150701.95,Cash,Darrell Armstrong
ORD-0006546,2024-02-17,Jacqueline Mcdonald,Lake Jeffrey,Washington,Gaming Console,Electronics,3,3814.47,8.76,10440.97,Credit Card,Heather Smith
ORD-0006547,2024-03-18,Kristin Watson,Tammyside,Utah,Dining Table,Furniture,1,19482.81,17.0,16170.73,Debit Card,Steven Miller
ORD-0006548,2025-05-14,Chris Morgan,North Jennifer,Oregon,Laptop,Electronics,1,10924.1,4.58,10423.78,Cash,Shawn Cunningham
ORD-0006549,2024-03-27,Kayla Callahan,Charlesbury,Delaware,Bluetooth Speaker,Electronics,5,12717.92,22.62,49205.63,Credit Card,Rachel Allen DDS
ORD-0006550,2025-05-21,Kelly Gomez,Longside,Missouri,Jacket,Clothing,6,26524.08,17.57,131182.79,Credit Card,Jesse Grimes
ORD-0006551,2024-02-15,Victoria Williams,Port Stephanie,Idaho,Wireless Earbuds,Electronics,8,30971.05,5.44,234289.8,Mobile Pay,Darrell Armstrong
ORD-0006552,2025-05-03,Jamie Rivera,North Miguel,North Dakota,Football,Sports,6,26987.82,5.09,153684.84,Cash,Bryan Williams
ORD-0006553,2025-09-17,Sara Castro,Davidborough,Louisiana,Sneakers,Clothing,5,22612.73,14.75,96386.76,Cash,Sean Cervantes
ORD-0006554,2024-11-19,Kayla Terrell,Morenomouth,Virginia,Basketball Shoes,Sports,6,32338.71,12.95,168905.08,Net Banking,Rachel Allen DDS
ORD-0006555,2025-12-09,Kimberly Graham,Juliemouth,Nebraska,Gaming Console,Electronics,5,14960.69,15.92,62894.74,Mobile Pay,Steven Miller
ORD-0006556,2025-09-16,Raymond Cook,New Robert,Florida,Laptop,Electronics,3,46074.33,9.2,125506.47,Debit Card,Marie Jackson
ORD-0006557,2024-12-29,Brittany Clark,New Andrew,Iowa,Office Chair,Furniture,3,22858.78,27.09,49999.01,Cash,Darrell Armstrong
ORD-0006558,2025-03-03,April Martinez PhD,East Charlesland,Connecticut,Jacket,Clothing,9,30142.81,24.65,204413.47,Net Banking,Bryan Williams
ORD-0006559,2024-04-02,Caitlin Davis,Allisonchester,Pennsylvania,Bluetooth Speaker,Electronics,9,25781.88,4.61,221340.02,Mobile Pay,Rachel Allen DDS
ORD-0006560,2025-09-28,Derrick Tate,South Daniel,Tennessee,Wireless Earbuds,Electronics,4,3781.77,25.88,11212.19,Debit Card,Bryan Williams
ORD-0006561,2024-12-20,Krista Rodriguez,Houseport,Nebraska,Sweater,Clothing,8,6425.38,19.92,41163.55,Mobile Pay,Heather Smith
ORD-0006562,2025-12-06,Thomas Moran,Katherinetown,Kentucky,Fitness Tracker,Sports,10,14736.31,4.45,140805.44,Mobile Pay,Sherry Stephens
ORD-0006563,2025-05-17,Nathan Brown,Ericatown,Alabama,Jacket,Clothing,6,38887.61,11.04,207566.51,Net Banking,Marie Jackson
ORD-0006564,2025-03-24,Dana Leon,Brandonfort,Nebraska,Smartphone,Electronics,2,49418.35,9.93,89022.22,Credit Card,Shawn Cunningham
ORD-0006565,2024-09-17,Cody Cox,Lake Chasebury,Tennessee,Cereal Box,Grocery,4,19123.37,28.0,55075.31,Mobile Pay,Angelica Garcia
ORD-0006566,2024-04-14,Christopher Franklin,Markbury,Michigan,T-Shirt,Clothing,3,43303.11,18.88,105382.45,Mobile Pay,Steven Miller
ORD-0006567,2025-07-23,Ethan Huerta,West William,Minnesota,Fitness Tracker,Sports,1,5643.92,29.26,3992.51,Debit Card,Steven Miller
ORD-0006568,2025-04-03,Jessica Anderson,Seanland,Michigan,Gaming Console,Electronics,2,11233.59,15.66,18948.82,Net Banking,Katie Cervantes
ORD-0006569,2024-04-17,Daniel Johnson,Waynemouth,West Virginia,Bluetooth Speaker,Electronics,1,4803.27,8.31,4404.12,Net Banking,Angelica Garcia
ORD-0006570,2024-07-28,Kristen Nguyen,North Kristen,Alaska,Basketball Shoes,Sports,10,41963.53,12.3,368020.16,Cash,Marie Jackson
ORD-0006571,2024-12-20,Terry Beard,North Michael,New Hampshire,Tablet,Electronics,1,31846.54,18.93,25817.99,Credit Card,Steven Miller
ORD-0006572,2025-02-23,Laura Underwood,Weisschester,Illinois,Yoga Mat,Sports,7,46869.84,28.05,236059.95,Net Banking,Sean Cervantes
ORD-0006573,2024-07-01,Samuel Clark,Port Martin,Connecticut,Office Chair,Furniture,8,43739.48,6.1,328570.97,Credit Card,Sherry Stephens
ORD-0006574,2024-12-26,Amanda Andrews,North Davidborough,Montana,Gaming Console,Electronics,3,4490.76,16.64,11230.49,Debit Card,Katie Cervantes
ORD-0006575,2024-02-22,Omar Johnson,Michaelport,Oregon,Fitness Tracker,Sports,4,30339.41,16.76,101018.1,Debit Card,Marie Jackson
ORD-0006576,2024-05-29,Michelle Parks,Horneborough,Maine,Coffee Beans,Grocery,10,15949.19,22.54,123542.43,Credit Card,Shawn Cunningham
ORD-0006577,2024-07-23,Sarah Schneider,Danielschester,South Carolina,Camera,Electronics,5,40527.33,13.94,174389.1,Cash,Sherry Stephens
ORD-0006578,2025-08-27,Spencer Hopkins,West Hollyside,Indiana,Jeans,Clothing,8,9496.65,25.82,56356.92,Debit Card,Marie Jackson
ORD-0006579,2025-10-05,Kelsey Estrada,New Wesleyview,Washington,Yoga Mat,Sports,7,21828.49,3.91,146824.97,Credit Card,Bryan Williams
ORD-0006580,2025-11-27,Cheryl Smith,North Holly,Delaware,Snack Pack,Grocery,1,6529.62,17.61,5379.75,Net Banking,Bryan Williams
ORD-0006581,2024-03-07,Heather George,Batesstad,North Carolina,Tennis Racket,Sports,9,21716.12,12.86,170310.84,Debit Card,Katie Cervantes
ORD-0006582,2024-08-08,Brian Washington,Flynnmouth,Tennessee,Gaming Console,Electronics,7,19627.74,23.19,105532.47,Debit Card,Marie Jackson
ORD-0006583,2025-01-27,James Phillips,Kevinshire,Iowa,Basketball Shoes,Sports,7,13342.83,29.64,65716.11,Cash,Darrell Armstrong
ORD-0006584,2024-12-30,Derek Chavez,New Lynnbury,Texas,Dress,Clothing,6,43550.12,3.45,252285.85,Debit Card,Steven Miller
ORD-0006585,2025-09-18,Denise Cook,Andrewhaven,Kansas,T-Shirt,Clothing,3,14972.25,9.41,40690.08,Mobile Pay,Rachel Allen DDS
ORD-0006586,2024-03-17,Robert Andrade,East Juliamouth,North Dakota,Camera,Electronics,1,25313.05,29.12,17941.89,Credit Card,Sean Cervantes
ORD-0006587,2025-03-12,Nancy Cabrera MD,Julieview,Kentucky,Smartphone,Electronics,8,14309.53,0.8,113560.43,Cash,Jesse Grimes
ORD-0006588,2024-08-17,Melissa Smith,South Patrick,Alabama,Football,Sports,7,23101.19,16.35,135269.02,Net Banking,Darrell Armstrong
ORD-0006589,2024-09-11,Mrs. Donna Jones,North Vanessaland,Virginia,Jeans,Clothing,3,32105.98,26.1,71178.96,Debit Card,Sean Cervantes
ORD-0006590,2024-02-24,Lonnie Jackson,Port Tinaport,Idaho,Jacket,Clothing,6,5365.82,20.75,25514.47,Cash,Darrell Armstrong
ORD-0006591,2024-02-14,Bruce Friedman,Kendraland,Michigan,Sneakers,Clothing,1,9930.06,7.91,9144.59,Credit Card,Marie Jackson
ORD-0006592,2024-07-06,Margaret Travis,Lake Roy,Alabama,Canned Beans,Grocery,7,32760.26,6.49,214438.83,Net Banking,Heather Smith
ORD-0006593,2025-10-24,Michael Myers,Lake Tiffanyhaven,Utah,Coffee Beans,Grocery,5,22742.38,25.0,85283.93,Cash,Darrell Armstrong
ORD-0006594,2025-05-07,Gerald Morrison,Georgebury,Idaho,Sneakers,Clothing,9,14151.99,27.54,92290.79,Credit Card,Angelica Garcia
ORD-0006595,2024-03-24,Michael Horton,South Zacharymouth,Michigan,Canned Beans,Grocery,10,46469.05,29.36,328257.37,Credit Card,Jesse Grimes
ORD-0006596,2025-02-02,James Jones,Carolinebury,Idaho,T-Shirt,Clothing,7,16882.75,10.29,106018.61,Mobile Pay,Steven Miller
ORD-0006597,2025-10-17,Stacy Jones,Smithfurt,Georgia,Smart TV,Electronics,4,11962.57,0.38,47668.45,Mobile Pay,Shawn Cunningham
ORD-0006598,2025-05-01,Aaron Washington,West Leahfurt,Kansas,Camera,Electronics,10,23370.31,19.31,188575.03,Credit Card,Marie Jackson
ORD-0006599,2025-04-29,Whitney Weaver,Andersonhaven,Maryland,Coffee Table,Furniture,3,21953.99,24.69,49600.65,Net Banking,Katie Cervantes
ORD-0006600,2024-04-02,Sharon Smith,Christinefort,Ohio,Bookshelf,Furniture,6,7683.81,0.16,46029.1,Cash,Angelica Garcia
ORD-0006601,2024-10-11,Rachel Gonzales,South Zacharyburgh,Arkansas,Bluetooth Speaker,Electronics,6,42035.52,20.82,199702.35,Net Banking,Bryan Williams
ORD-0006602,2025-03-29,Katherine Kennedy,North Gabrielle,South Carolina,Laptop,Electronics,9,13265.33,13.38,103413.86,Net Banking,Sherry Stephens
ORD-0006603,2024-08-22,Brandon Ware MD,Alanland,Virginia,Camera,Electronics,6,46085.32,20.39,220131.14,Mobile Pay,Katie Cervantes
ORD-0006604,2025-06-14,Reginald Golden,Snyderport,Iowa,Tablet,Electronics,2,39725.39,28.23,57021.82,Credit Card,Darrell Armstrong
ORD-0006605,2025-01-29,Larry Barrett,Laurenmouth,Iowa,Cereal Box,Grocery,8,9491.12,25.9,56263.36,Cash,Sherry Stephens
ORD-0006606,2024-07-16,Jessica Lara,Donnaside,Ohio,Bed Frame,Furniture,8,28303.53,27.72,163662.33,Debit Card,Shawn Cunningham
ORD-0006607,2025-10-25,Mark Leonard,Wardburgh,New York,Jeans,Clothing,2,22427.09,23.99,34093.66,Cash,Sean Cervantes
ORD-0006608,2024-03-08,Evan Johnson,Lisaport,Tennessee,Jeans,Clothing,10,33786.9,19.49,272018.33,Cash,Marie Jackson
ORD-0006609,2024-07-18,Jimmy Hood,Davisland,Oregon,Smartphone,Electronics,2,23364.27,2.92,45364.07,Mobile Pay,Sherry Stephens
ORD-0006610,2025-02-07,Cynthia Anderson,Snyderhaven,North Dakota,T-Shirt,Clothing,8,33959.49,24.72,204517.63,Debit Card,Sherry Stephens
ORD-0006611,2024-06-25,Karen Davis,Davisfort,Rhode Island,Bookshelf,Furniture,10,32510.81,12.16,285574.96,Credit Card,Darrell Armstrong
ORD-0006612,2025-04-06,Joseph Garcia,Gallagherland,South Carolina,Bookshelf,Furniture,10,21228.92,20.35,169088.35,Net Banking,Angelica Garcia
ORD-0006613,2025-07-09,William Rubio,West Brianmouth,California,Office Chair,Furniture,1,41348.06,21.47,32470.63,Mobile Pay,Bryan Williams
ORD-0006614,2024-05-03,Elizabeth Harrington,New Danielhaven,New Hampshire,Sneakers,Clothing,5,35585.08,25.95,131753.76,Mobile Pay,Sherry Stephens
ORD-0006615,2025-02-06,Brendan Roth,New Kristinafurt,North Dakota,Dress,Clothing,8,17207.14,3.03,133486.11,Credit Card,Sean Cervantes
ORD-0006616,2024-06-10,Ashley Henry,North Jennifer,Wyoming,Tennis Racket,Sports,7,40959.26,13.83,247062.16,Net Banking,Rachel Allen DDS
ORD-0006617,2025-02-07,Jessica Drake,Diamondborough,Michigan,Tennis Racket,Sports,3,15971.3,25.72,35590.44,Net Banking,Marie Jackson
ORD-0006618,2025-01-14,Steve Glass,Jonesstad,Wyoming,Coffee Beans,Grocery,9,14550.21,29.17,92753.22,Cash,Sherry Stephens
ORD-0006619,2024-12-18,Calvin Long MD,South Bryan,Alaska,Tennis Racket,Sports,3,1634.81,0.73,4868.63,Cash,Marie Jackson
ORD-0006620,2024-05-03,Yolanda Gonzalez,South Susan,Montana,Football,Sports,1,15871.52,12.31,13917.74,Debit Card,Rachel Allen DDS
ORD-0006621,2025-07-03,Martin Cervantes,South Samantha,Kentucky,Jeans,Clothing,9,5369.58,13.57,41768.35,Credit Card,Rachel Allen DDS
ORD-0006622,2024-11-09,Courtney Lopez,Andremouth,Nebraska,Smartphone,Electronics,10,5882.28,17.14,48740.57,Mobile Pay,Marie Jackson
ORD-0006623,2025-01-14,Courtney Wheeler,Port Johnport,New York,Sneakers,Clothing,6,37526.82,22.01,175603.0,Debit Card,Darrell Armstrong
ORD-0006624,2025-08-26,Lance Smith,Penachester,Pennsylvania,Laptop,Electronics,2,2830.7,11.02,5037.51,Cash,Rachel Allen DDS
ORD-0006625,2025-09-22,Robert Riley,South Wendyhaven,Alaska,Fitness Tracker,Sports,8,12196.08,4.75,92934.13,Net Banking,Jesse Grimes
ORD-0006626,2025-03-26,Maureen Harvey,North Teresafurt,Nevada,Tablet,Electronics,10,12148.91,7.91,111879.31,Debit Card,Rachel Allen DDS
ORD-0006627,2025-05-06,Mary Daniel,Hartmanbury,Oregon,Dining Table,Furniture,4,17914.41,22.7,55391.36,Cash,Shawn Cunningham
ORD-0006628,2024-08-27,Paul Howard,New April,Wyoming,Wireless Earbuds,Electronics,1,23744.02,23.53,18157.05,Cash,Shawn Cunningham
ORD-0006629,2024-04-07,Kelli Sanchez,Julieshire,New York,Camera,Electronics,5,32647.67,22.59,126362.81,Net Banking,Shawn Cunningham
ORD-0006630,2024-11-06,Marc Lewis,Schwartzmouth,Mississippi,Sneakers,Clothing,5,43952.65,3.44,212203.39,Net Banking,Marie Jackson
ORD-0006631,2024-05-10,Julie Wong,Anneview,North Dakota,Yoga Mat,Sports,6,20969.55,22.46,97558.73,Mobile Pay,Shawn Cunningham
ORD-0006632,2025-02-15,Kristine Nelson,West Michael,Florida,Bed Frame,Furniture,1,6315.68,27.7,4566.24,Credit Card,Heather Smith
ORD-0006633,2025-10-16,Heather Dunn,Tammyfurt,Hawaii,Smartphone,Electronics,7,6335.31,20.2,35389.04,Debit Card,Shawn Cunningham
ORD-0006634,2024-08-16,Kyle Davis,South Kathleenmouth,Nebraska,Dress,Clothing,5,43747.63,26.83,160050.7,Debit Card,Bryan Williams
ORD-0006635,2024-04-23,Amanda Alexander,South Julieview,Washington,Cereal Box,Grocery,7,36279.86,8.89,231382.06,Mobile Pay,Steven Miller
ORD-0006636,2024-03-04,Joshua Ramirez,Rebeccashire,Missouri,Canned Beans,Grocery,9,426.02,12.21,3366.03,Debit Card,Shawn Cunningham
ORD-0006637,2024-01-27,Melissa Carey,Port Sean,Wyoming,Jeans,Clothing,1,4828.45,25.36,3603.96,Debit Card,Darrell Armstrong
ORD-0006638,2024-04-27,Kristina Neal,Port Edward,Nevada,Laptop,Electronics,5,21724.66,8.22,99694.46,Net Banking,Jesse Grimes
ORD-0006639,2024-02-18,Amanda Black,West David,Maryland,Organic Milk,Grocery,9,16731.51,14.05,129426.6,Net Banking,Sean Cervantes
